id,tanggal,kab,kec,kel,kk,jiwa,meninggal,hilang,luka,ungsi,ternak,rb,rs,rr,tmdm,sklh,ibdh,sarkes,ktr,kios,jmbtn,jln,swh,kebun,hutan,tmbk,kerugian,lat,lng,penyebab,kronologi,terdampak,tertimbun,tmdm_fu,tertimbun_fu,status,tertimbun_pendidikan,terendam_pendidikan,rr_pendidikan,rs_pendidikan,rb_pendidikan,tertimbun_kesehatan,terendam_kesehatan,rr_kesehatan,rs_kesehatan,rb_kesehatan,tertimbun_kantor,terendam_kantor,rr_kantor,rs_kantor,rb_kantor,tertimbun_ibadah,terendam_ibadah,rr_ibadah,rs_ibadah,rb_ibadah,rr_fu,rs_fu,rb_fu,tertimbun_jembatan,terendam_jembatan,rr_jembatan,rs_jembatan,rb_jembatan,tertimbun_pabrik,terendam_pabrik,rr_pabrik,rs_pabrik,rb_pabrik,tertimbun_toko,terendam_toko,rr_toko,rs_toko,rb_toko,lahan,irigasi,tertimbun_tanggul,terendam_tanggul,rr_tanggul,rs_tanggul,rb_tanggul,meninggal_laki,meninggal_perempuan,hilang_laki,hilang_perempuan,luka_laki,luka_perempuan,mengungsi_laki,mengungsi_perempuan,kategori_laki,kategori_perempuan
643,06 Desember 2021,Kab. Soppeng,Marioriawa,Batu Batu,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.424774,119.861755,Curah Hujan Secara Terus Menerus,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,06 Desember 2021,Kab. Soppeng,Marioriawa,Kaca,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.424774,119.861755,Curah Hujan Secara Terus Menerus,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,06 Desember 2021,Kab. Soppeng,Marioriawa,Attang Salo,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.424774,119.861755,Curah Hujan Secara Terus Menerus,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,06 Desember 2021,Kab. Soppeng,Citta,Citta,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.414733,119.8526,Curah Hujan Secara Terus Menerus,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,06 Desember 2021,Kab. Soppeng,Citta,Kampiri,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.414733,119.8526,Curah Hujan Secara Terus Menerus,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,06 Desember 2021,Kab. Soppeng,Citta,Tinco,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.414733,119.8526,Curah Hujan Secara Terus Menerus,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,06 Desember 2021,Kab. Soppeng,Lilirilau,Paroto,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.393738,119.861755,Curah Hujan Secara Terus Menerus,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,06 Desember 2021,Kab. Soppeng,Lilirilau,Kebo,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.393738,119.861755,Curah Hujan Secara Terus Menerus,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,06 Desember 2021,Kab. Soppeng,Lilirilau,Baringeng,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.393738,119.861755,Curah Hujan Secara Terus Menerus,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,06 Desember 2021,Kab. Soppeng,Lilirilau,Cabenge,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.393738,119.861755,Curah Hujan Secara Terus Menerus,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,06 Desember 2021,Kab. Soppeng,Lilirilau,Pajalesang,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.393738,119.861755,Curah Hujan Secara Terus Menerus,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,06 Desember 2021,Kab. Soppeng,Lilirilau,Macanre,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.393738,119.861755,Curah Hujan Secara Terus Menerus,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,06 Desember 2021,Kab. Soppeng,Lilirilau,Ujung,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.393738,119.861755,Curah Hujan Secara Terus Menerus,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,06 Desember 2021,Kab. Soppeng,Donri Donri,Leworeng,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.372742,119.828796,Curah Hujan Secara Terus Menerus,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,06 Desember 2021,Kab. Soppeng,Donri Donri,Tottong,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.252235,119.867248,Curah Hujan Secara Terus Menerus,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,06 Desember 2021,Kab. Soppeng,Donri Donri,Kessing,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.252235,119.867248,Curah Hujan Secara Terus Menerus,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,06 Desember 2021,Kab. Soppeng,Ganra,Enrekang,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.219366,119.878235,Curah Hujan Secara Terus Menerus,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,06 Desember 2021,Kab. Soppeng,Ganra,Lompulle,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.219366,119.878235,Curah Hujan Secara Terus Menerus,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,06 Desember 2021,Kab. Soppeng,Ganra,Belo,0,0.0,0,0,0,0,0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.323446,119.823303,Curah Hujan Secara Terus Menerus,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,06 Desember 2021,Kab. Soppeng,Ganra,Ganra,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.323446,119.823303,Curah Hujan Secara Terus Menerus,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,06 Desember 2021,Kab. Soppeng,Lalabata,Ompo,0,0.0,0,0,0,0,0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.33714,119.853516,Curah Hujan Secara Terus Menerus,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,21 Agustus 2021,Kab. Soppeng,Marioriawa,Panincong,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.366352,119.837952,Curah hujan yang tinggi,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,21 Agustus 2021,Kab. Soppeng,Marioriawa,Manorang Salo,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.366352,119.837952,Curah hujan yang tinggi,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,21 Agustus 2021,Kab. Soppeng,Marioriawa,Limpomajang,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.366352,119.837952,Curah hujan yang tinggi,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,21 Agustus 2021,Kab. Soppeng,Marioriawa,Batu Batu,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,-4.328924,119.845276,Curah hujan yang tinggi,"Terjadinya hujan terus menerus sehingga mengakibatkan jalanan antara Kab. Wajo dan Kab. Sidrap terendam air dan tidak bisa dilalui kendaraan roda 2 dan hanya bisa dilalui kendaraan roda empat. Hujan juga menyebabkan banjir bandang yang diakibatkan oleh sungai paddangeng, sungai lawo dan sungai belo meluap ke rumah warga.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
